Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate
Romance of The Three Kingdoms 13 with Power up Kit (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA06125_00-SAN13WPKGAMETW00,60%,HK$508.00,HK$203.20,14/2/2024 03:59 PM UTC,4.34,2.2k,"Simulation, Strategy",15/2/2017
ROMANCE OF THE THREE KINGDOMS XIV Season Pass (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA18018_00-ASIA000000000002,40%,HK$218.00,HK$130.80,14/2/2024 03:59 PM UTC,4.33,3,"Strategy, Strategy, Simulator",1/3/2020
ROMANCE OF THE THREE KINGDOMS XIV Season Pass (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA17373_00-SEASON0000000000,40%,HK$218.00,HK$130.80,14/2/2024 03:59 PM UTC,4.15,105,"Simulation, Strategy, Simulator",15/1/2020
ROMANCE OF THE THREE KINGDOMS XIV: Diplomacy and Strategy Expansion Pack (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA17373_00-SAN14PKUPGRADE99,40%,HK$244.00,HK$146.40,14/2/2024 03:59 PM UTC,3.95,57,Unique,10/12/2020
ROMANCE OF THE THREE KINGDOMS XIV: Diplomacy and Strategy Expansion Pack (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA18018_00-SAN14PKUPGRADE99,40%,HK$244.00,HK$146.40,14/2/2024 03:59 PM UTC,4.4,5,Unique,11/2/2021
ROMANCE OF THE THREE KINGDOMS XIV: Diplomacy and Strategy Expansion Pack Bundle (English Ver.) (Game),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA18018_00-SAN14WPKUPGRADE0,40%,HK$490.00,HK$294.00,14/2/2024 03:59 PM UTC,4.28,841,Unique,11/2/2021
ROMANCE OF THE THREE KINGDOMS XIV: Diplomacy and Strategy Expansion Pack Bundle (Traditional Chinese),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA17373_00-SAN14WPKUPGRADE0,40%,HK$490.00,HK$294.00,14/2/2024 03:59 PM UTC,4.28,841,Unique,10/12/2020
ROMANCE OF THE THREE KINGDOMS XIV Season Pass 2 (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA17373_00-SEASON2000000000,40%,HK$218.00,HK$130.80,14/2/2024 03:59 PM UTC,4.0,14,Unique,10/12/2020
SAMURAI WARRIORS 5 Season Pass (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA24097_00-SENGOKUMUSOU5SP0,50%,HK$236.00,HK$118.00,14/2/2024 03:59 PM UTC,4.33,30,Action,23/6/2021
SAMURAI WARRIORS 5 Season Pass (English Ver.),KOEI TECMO America,https://store.playstation.com/en-hk/product/UP4108-CUSA24099_00-SENGOKUMUSOU5SP0,50%,HK$236.00,HK$118.00,14/2/2024 03:59 PM UTC,4.86,36,Action,26/7/2021
Season Pass (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000002,40%,HK$235.00,HK$141.00,14/2/2024 03:59 PM UTC,4.88,16,Action,16/10/2018
Season Pass (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-SPS0000000000000,40%,HK$248.00,HK$148.80,14/2/2024 03:59 PM UTC,4.25,218,Action,27/9/2018
Season Pass 「Legendary Town Building Set」 (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA13085_00-ASIA000000000006,67%,HK$398.00,HK$131.34,14/2/2024 03:59 PM UTC,1.0,1,Role Playing Games,10/4/2019
Season Pass 「Legendary Town Building Set」 (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA13117_00-PASS010000000000,67%,HK$398.00,HK$131.34,14/2/2024 03:59 PM UTC,4.44,9,Role Playing Games,9/4/2019
"STRANGER OF PARADISE FINAL FANTASY ORIGIN Digital Deluxe Upgrade (Simplified Chinese, Korean, Traditional Chinese)","KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-PPSA03908_00-SOPFFODDU0000000,Trial,HK$186.00,HK$111.60,14/2/2024 03:59 PM UTC,4.01,3.2k,Action,17/3/2022
"STRANGER OF PARADISE FINAL FANTASY ORIGIN Digital Deluxe Upgrade (English, Japanese)","KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0082-PPSA03231_00-SOPFFODDU0000000,Trial,HK$186.00,HK$111.60,14/2/2024 03:59 PM UTC,4.01,3.2k,Action,17/3/2022
DOA5LR SW Mashup Set (English/Chinese/Korean/Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA01208_00-ASIA000000000813,50%,HK$287.00,HK$143.50,14/2/2024 03:59 PM UTC,4.88,33,Fighting,29/3/2016
Ultimate Content Set (English/Chinese/Korean/Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA01208_00-ASIA000000000501,50%,HK$721.00,HK$360.50,14/2/2024 03:59 PM UTC,4.24,54,Fighting,28/4/2015
WARRIORS ALL-STARS: Costume Set (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA08090_00-ASIADLCSET000000,50%,HK$233.00,HK$116.50,14/2/2024 03:59 PM UTC,5.0,2,Action,29/8/2017
Legendary Costumes Pack (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000006,40%,HK$235.00,HK$141.00,14/2/2024 03:59 PM UTC,1.0,1,Action,16/10/2018
Legendary Mounts Pack (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000053,40%,HK$39.00,HK$23.40,14/2/2024 03:59 PM UTC,3.0,3,Action,2/11/2018
Legendary Weapons Pack (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIASET000000000,40%,HK$118.00,HK$70.80,14/2/2024 03:59 PM UTC,3.4,5,Action,12/11/2018
Legendary Weapons Pack (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-SET0000000000000,40%,HK$106.00,HK$63.60,14/2/2024 03:59 PM UTC,4.57,49,Action,1/11/2018
WARRIORS OROCHI 4 Ultimate Upgrade Pack (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000072,40%,HK$314.00,HK$188.40,14/2/2024 03:59 PM UTC,3.22,9,Action,17/2/2020
WARRIORS OROCHI 4 Ultimate Upgrade Pack (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-ASIAPK0000000000,40%,HK$334.00,HK$200.40,14/2/2024 03:59 PM UTC,4.29,35,Action,19/12/2019
Legendary Mounts Pack (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-MO3DLC0ANML00700,40%,HK$35.00,HK$21.00,14/2/2024 03:59 PM UTC,4.47,32,Action,1/11/2018
ω-Force 20th Anniv. BGM Pack (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA12653_00-ASIA000000000054,40%,HK$141.00,HK$84.60,14/2/2024 03:59 PM UTC,0.0,No,Action,9/11/2018
ω-Force 20th Anniv. BGM Pack (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA12656_00-MO3DLC0BGMP03100,40%,HK$127.00,HK$76.20,14/2/2024 03:59 PM UTC,4.27,11,Action,8/11/2018
Arcade Classics Anniversary Collection (English Ver.),Konami Digital Entertainment Ltd.,https://store.playstation.com/en-hk/product/UP0101-CUSA15180_00-ASIA000000000000,80%,HK$157.00,HK$31.40,14/2/2024 03:59 PM UTC,4.41,550,Shooter,18/4/2019
The Callisto Protocol: Season Pass (English/Chinese/Korean/Japanese Ver.),"KRAFTON, Inc.",https://store.playstation.com/en-hk/product/HP4929-PPSA03353_00-9816451385732340,50%,HK$238.00,HK$119.00,14/2/2024 03:59 PM UTC,0.0,No,Horror,2/12/2022
"DEADCRAFT - It Came From the Junkyard (Simplified Chinese, English, Japanese, Traditional Chinese)",Marvelous Inc.,https://store.playstation.com/en-hk/product/JP0507-PPSA04475_00-DMXDLC1000000001,70%,HK$61.00,HK$18.30,14/2/2024 03:59 PM UTC,0.0,No,"Simulation, Action",1/6/2022
"DEADCRAFT - Jessie's Wasteland Wares (Simplified Chinese, English, Japanese, Traditional Chinese)",Marvelous Inc.,https://store.playstation.com/en-hk/product/JP0507-PPSA04475_00-DMXDLC1000000002,70%,HK$61.00,HK$18.30,14/2/2024 03:59 PM UTC,0.0,No,"Simulation, Action",15/6/2022
Season Pass (Chinese/Korean Ver.),Nippon-Ichi Software,https://store.playstation.com/en-hk/product/HP0404-CUSA26813_00-ADD00019DISGAEA6,60%,HK$393.00,HK$157.20,14/2/2024 03:59 PM UTC,3.0,3,Strategy,16/6/2021
Disgaea7 DLC set (Add-On),Nippon-Ichi Software,https://store.playstation.com/en-hk/product/HP0404-CUSA40599_00-0767789487215484,30%,HK$328.00,HK$229.60,14/2/2024 03:59 PM UTC,5.0,3,Role Playing Games,24/5/2023
Metro Exodus - Expansion Pass (Add-On),Deep Silver,https://store.playstation.com/en-hk/product/UP2047-PPSA02395_00-METROEXODUSEPGN9,65%,HK$108.00,HK$37.80,14/2/2024 03:59 PM UTC,0.0,No,"Action, Adventure, Shooter",18/6/2021
Mighty No. 9 - Ray Expansion (English/Chinese/Korean/Japanese Ver.),PLAION,https://store.playstation.com/en-hk/product/HP4062-CUSA03046_00-MIGHTYNONINERAY0,85%,HK$39.00,HK$5.85,14/2/2024 03:59 PM UTC,4.46,41,Action,21/6/2016
Mighty No. 9 - Retro Hero (English/Chinese/Korean/Japanese Ver.),PLAION,https://store.playstation.com/en-hk/product/HP4062-CUSA03046_00-MIGHTYRETROHERO0,85%,HK$23.00,HK$3.45,14/2/2024 03:59 PM UTC,4.31,13,Action,24/8/2016
Wasteland 3: Cult of the Holy Detonation (English Ver.),PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA13339_00-WL3EUCHEYENNE000,70%,HK$55.00,HK$16.50,14/2/2024 03:59 PM UTC,4.24,25,Role Playing Games,5/10/2021
Wasteland 3 - Colorado Survival Gear (English Ver.),PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA13339_00-WL3EUDEEPSPOBNS2,70%,HK$31.00,HK$9.30,14/2/2024 03:59 PM UTC,4.68,47,Unique,5/10/2021
Wasteland 3: The Battle of Steeltown (English Ver.),PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA13339_00-WL3EUSTEELTOWN00,70%,HK$109.00,HK$32.70,14/2/2024 03:59 PM UTC,4.43,21,Role Playing Games,9/6/2021
"Additional Costume Pack - Kimetsu Academy Summer Uniforms PS4&PS5 (Simplified Chinese, English, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03170_00-HINOKAMIDLC00012,30%,HK$38.00,HK$26.60,14/2/2024 03:59 PM UTC,0.0,No,Action,14/7/2022
All-In-One Season Pass PS4 & PS5 (Add-On),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03792_00-ALLINONEPASS1001,50%,HK$288.00,HK$144.00,14/2/2024 03:59 PM UTC,0.0,No,Action,23/9/2021
All-In-One Pack (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA11683_00-SZPASS0000000000,22%,HK$128.00,HK$99.84,14/2/2024 03:59 PM UTC,4.03,153,Adventure,12/12/2018
All-In-One Pack (Add-On),SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-PPSA01852_00-SZPASS0000000000,22%,HK$128.00,HK$99.84,14/2/2024 03:59 PM UTC,0.0,No,Adventure,22/4/2021
Chronicle Pack (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-009RAIDOU0000001,50%,HK$54.00,HK$27.00,14/2/2024 03:59 PM UTC,4.88,88,Role Playing Games,23/12/2020
Daki Character Pack PS4&PS5 (English/Chinese/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03170_00-HINOKAMIDLC00010,20%,HK$38.00,HK$30.40,14/2/2024 03:59 PM UTC,0.0,No,Action,13/10/2022
Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles Character Pass PS4&PS5 (Add-On),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03170_00-HINOKAMISET00002,35%,HK$188.00,HK$122.20,14/2/2024 03:59 PM UTC,0.0,No,Action,14/7/2022
Detective Essentials Pack  PS4 & PS5 (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03792_00-DETECTIVEEP00001,50%,HK$38.00,HK$19.00,14/2/2024 03:59 PM UTC,0.0,No,Action,23/9/2021
"E SHOUTAI, UMI HE! (Chinese Ver.)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA10589_00-BFVALKYRIEDL1002,50%,HK$108.00,HK$54.00,14/2/2024 03:59 PM UTC,4.91,173,Role Playing Games,29/3/2018
Special set No.1 (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12281_00-0000000000000016,55%,HK$111.00,HK$49.95,14/2/2024 03:59 PM UTC,5.0,4,Action,1/10/2018
Special set No.2 (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12281_00-0000000000000024,55%,HK$127.00,HK$57.15,14/2/2024 03:59 PM UTC,5.0,3,Action,1/10/2018
FUTARI NO VALKYRIA (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA10589_00-BFVALKYRIEDL1005,50%,HK$108.00,HK$54.00,14/2/2024 03:59 PM UTC,4.9,184,Role Playing Games,19/4/2018
Gyutaro Character Pack PS4&PS5 (English/Chinese/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03170_00-HINOKAMIDLC00011,20%,HK$38.00,HK$30.40,14/2/2024 03:59 PM UTC,0.0,No,Action,16/11/2022
Holiday set (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12281_00-0000000000000033,55%,HK$127.00,HK$57.15,14/2/2024 03:59 PM UTC,5.0,6,Action,4/10/2018
Item DLC Pack PS4 & PS5 (Add-On),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03792_00-ITEMDLCPACK00001,50%,HK$78.00,HK$39.00,14/2/2024 03:59 PM UTC,0.0,No,Action,23/9/2021
Legendary Pack (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-VFESDLC000000001,80%,HK$78.00,HK$15.60,14/2/2024 03:59 PM UTC,4.43,194,Fighting,31/5/2021
Maniax Pack (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-002MANIACS000000,50%,HK$69.00,HK$34.50,14/2/2024 03:59 PM UTC,4.55,22,Role Playing Games,28/10/2020
Master's Expectations (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-007MAPMAKKA00000,50%,HK$29.00,HK$14.50,14/2/2024 03:59 PM UTC,4.4,10,Role Playing Games,28/10/2020
Nezuko Kamado (Advanced Demon Form) Character Pack PS4&PS5 (English/Chinese/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03170_00-HINOKAMIDLC00006,30%,HK$38.00,HK$26.60,14/2/2024 03:59 PM UTC,0.0,No,Action,10/8/2022
Resort set (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA12281_00-0000000000000008,55%,HK$138.00,HK$62.10,14/2/2024 03:59 PM UTC,4.94,16,Action,21/9/2018
School Stories Expansion Pack PS4 & PS5 (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03792_00-SCHOOLSEP0000001,50%,HK$38.00,HK$19.00,14/2/2024 03:59 PM UTC,0.0,No,Action,12/10/2021
SEASON PASS (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA10589_00-PASS000000000000,50%,HK$289.00,HK$144.50,14/2/2024 03:59 PM UTC,4.64,253,Role Playing Games,21/3/2018
TAICHOU FUZAI NO E SHOUTAI (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA10589_00-BFVALKYRIEDL1003,50%,HK$72.00,HK$36.00,14/2/2024 03:59 PM UTC,4.85,108,Role Playing Games,5/4/2018
"Tanjiro, Zenitsu, and Inosuke (Entertainment District) Character Pack PS4＆PS5 (Add-On)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03170_00-HINOKAMISET00003,30%,HK$78.00,HK$54.60,14/2/2024 03:59 PM UTC,0.0,No,Action,16/9/2022
TEKKEN 7 Collaboration Pack (DLC) (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-VFESDLC000000003,80%,HK$78.00,HK$15.60,14/2/2024 03:59 PM UTC,4.23,22,Fighting,1/6/2022
Tengen Uzui Character Pack PS4&PS5 (English/Chinese/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03170_00-HINOKAMIDLC00005,30%,HK$38.00,HK$26.60,14/2/2024 03:59 PM UTC,0.0,No,Action,14/7/2022
Additional Story PS4 & PS5 (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03792_00-KAITOFILES000001,50%,HK$228.00,HK$114.00,14/2/2024 03:59 PM UTC,5.0,1,Action,27/3/2022
Two Point Campus: Medical School (English/Chinese/Korean Ver.),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA03644_00-MEDICALEU0000000,33%,HK$78.00,HK$52.26,14/2/2024 03:59 PM UTC,0.0,No,Simulation,23/8/2023
Two Point Campus: School Spirits (English/Chinese/Korean Ver.),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA03644_00-CAMPUSDLC02EU000,50%,HK$48.00,HK$24.00,14/2/2024 03:59 PM UTC,5.0,1,Simulation,15/3/2023
Two Point Campus: Space Academy PS4 & 5 (English/Chinese/Korean Ver.),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA03644_00-CAMPUSDLC01EU000,50%,HK$78.00,HK$39.00,14/2/2024 03:59 PM UTC,5.0,1,Simulation,6/12/2022
Two Point Hospital: Close Encounters (English Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/EP0177-CUSA15884_00-TPHCLOSEENCOUNTR,50%,HK$79.00,HK$39.50,14/2/2024 03:59 PM UTC,4.0,34,Simulation,5/3/2021
Two Point Hospital: Exhibition Items Pack (English Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/EP0177-CUSA15884_00-TPHEXHIBITIONPCK,50%,HK$48.00,HK$24.00,14/2/2024 03:59 PM UTC,4.44,16,Simulation,5/3/2021
Two Point Hospital: Off the Grid (English Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/EP0177-CUSA15884_00-TPSOFFTHEGRID000,50%,HK$79.00,HK$39.50,14/2/2024 03:59 PM UTC,4.4,25,Simulation,5/3/2021
Two Point Hospital: Retro Items Pack (English Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/EP0177-CUSA15884_00-TPHRETROITEMSPCK,50%,HK$48.00,HK$24.00,14/2/2024 03:59 PM UTC,4.5,18,Simulation,5/3/2021
"Virtua Fighter 5 Ultimate Showdown Main game & DLC Pack (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-0905331412402291,80%,HK$234.00,HK$46.80,14/2/2024 03:59 PM UTC,3.94,10k,Fighting,31/5/2021
"Virtua Fighter 5 Ultimate Showdown Main Game ＆ DLC Yakuza Pack (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-VFESBUNDLEDLC002,80%,HK$234.00,HK$46.80,14/2/2024 03:59 PM UTC,3.94,10k,Fighting,8/12/2021
"Virtua Fighter 5 Ultimate Showdown Main Game & TEKKEN 7 DLC Pack (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-VFESBUNDLEDLC003,80%,HK$234.00,HK$46.80,14/2/2024 03:59 PM UTC,3.94,10k,Fighting,1/6/2022
Yakuza Series Collaboration Pack (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-VFESDLC000000002,80%,HK$78.00,HK$15.60,14/2/2024 03:59 PM UTC,4.31,35,Fighting,8/12/2021
YUUGEKISENTOU HARD EX (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA10589_00-BFVALKYRIEDL1004,50%,HK$72.00,HK$36.00,14/2/2024 03:59 PM UTC,4.85,109,Role Playing Games,12/4/2018
Vortex World Alternative BGM Pack 1 - SHIN MEGAMI TENSEI (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-003SOUNDPACK0001,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,5.0,1,Role Playing Games,4/11/2020
Vortex World Alternative BGM Pack 2 - SHIN MEGAMI TENSEI II (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-004SOUNDPACK0002,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,0.0,No,Role Playing Games,4/11/2020
Vortex World Alternative BGM Pack 3 - SHIN MEGAMI TENSEI IV (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-005SOUNDPACK0003,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,0.0,No,Role Playing Games,4/11/2020
Vortex World Alternative BGM Pack 4 - SHIN MEGAMI TENSEI IV: APOCALYPSE (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-008SOUNDPACK0004,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,5.0,1,Role Playing Games,4/11/2020
Little Master's Mercy (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-006MAPEXP0000000,50%,HK$29.00,HK$14.50,14/2/2024 03:59 PM UTC,4.25,12,Role Playing Games,28/10/2020
3C3C1D119440927 (English/Chinese/Korean/Japanese Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-CUSA06592_00-N3C3C1D119440927,60%,HK$78.00,HK$31.20,14/2/2024 03:59 PM UTC,4.79,1.2k,Action,2/5/2017
"FINAL FANTASY XVI Digital Deluxe Edition Upgrade (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-PPSA10666_00-0245219673323000,,,Not available for purchase,,5.0,4,"Action, Role Playing Games",21/6/2023
Sid Meier’s Civilization® VI Anthology Upgrade Bundle (Add-On),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP1001-CUSA15322_00-CIV6ANTHLGYUPGDE,60%,HK$379.00,HK$151.60,14/2/2024 03:59 PM UTC,4.43,181,"Strategy, Role Playing Games, Unique",12/7/2021
The Quarry - Deluxe Bonus Content Pack (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA05813_00-DELUXESKUCBUNDLE,40%,HK$108.00,HK$64.80,14/2/2024 03:59 PM UTC,0.0,No,Horror,9/6/2022
OlliOlli World Expansion Pass (PS4/PS5) (English/Chinese/Korean/Japanese Ver.),Private Division,https://store.playstation.com/en-hk/product/UP4581-CUSA25465_00-OLLIOLLIWORLDEXP,50%,HK$117.00,HK$58.50,14/2/2024 03:59 PM UTC,4.0,14,"Action, Arcade, Sport",7/2/2022
The Outer Worlds: Peril on Gorgon (English/Chinese/Korean/Japanese Ver.),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP4581-CUSA16285_00-OUTERWORLDSDLC01,45%,HK$117.00,HK$64.35,14/2/2024 03:59 PM UTC,4.67,676,"Action, Role Playing Games",9/9/2020
PGA TOUR 2K23 Style & Swing Pack (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04390_00-0000ULTIMATEPACK,25%,HK$108.00,HK$81.00,14/2/2024 03:59 PM UTC,0.0,No,Sport,1/8/2023
"Marvel's Midnight Suns - The Good, the Bad, and the Undead for PS5™ (English/Chinese/Korean/Japanese Ver.)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA02621_00-CODADLC100000000,33%,HK$119.00,HK$79.73,14/2/2024 03:59 PM UTC,0.0,No,Strategy,26/1/2023
